SALE_DATE,SHIP_DATE,STORE_ID,PRODUCT_ID,CLIENT_ID,SALE_NUM,UNIT_COST,UNIT_PRICE,QUANTITY,DESCOUNT_VALUE,INCOME,PRODUCT,MANUFACTURER,BRAND,CLASS,COLOR,COST,PROFIT,PRODUCT_LEAD_TIME
2009-03-30,2009-04-12,307,1203,19119,200903304CS709,324.69,980.0,10,1960.0,7840.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3246.9,4593.1,13
2008-01-21,2008-02-01,306,1203,19047,200801214CS529,324.69,980.0,10,1960.0,7840.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3246.9,4593.1,11
2008-09-16,2008-09-27,306,1203,19057,200809164CS636,324.69,980.0,10,980.0,8820.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3246.9,5573.1,11
2008-09-22,2008-10-03,306,1202,19057,200809224CS636,330.66,998.0,10,998.0,8982.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3306.6000000000004,5675.4,11
2008-12-17,2008-12-21,306,1203,19060,200812174CS676,324.69,980.0,10,1960.0,7840.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,3246.9,4593.1,4
2008-05-29,2008-06-11,307,1202,19099,200805294CS568,330.66,998.0,14,1397.2,12574.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4629.240000000001,7945.559999999999,13
2008-11-21,2008-12-04,199,1203,18889,200811214CS796,324.69,980.0,14,2744.0,10976.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4545.66,6430.34,13
2008-11-29,2008-12-03,307,1203,19110,200811294CS656,324.69,980.0,14,2058.0,11662.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4545.66,7116.34,4
2009-06-11,2009-06-21,307,1203,19126,200906114CS716,324.69,980.0,14,1372.0,12348.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4545.66,7802.34,10
2009-06-30,2009-07-11,307,1203,19127,200906304CS717,324.69,980.0,14,1372.0,12348.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4545.66,7802.34,11
2009-07-21,2009-08-02,199,1203,18968,200907214CS879,324.69,980.0,14,1372.0,12348.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4545.66,7802.34,12
2009-12-01,2009-12-08,199,1202,19023,200912014CS938,330.66,998.0,14,2794.4,11177.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4629.240000000001,6548.36,7
2009-12-27,2010-01-04,199,1202,19034,200912274CS950,330.66,998.0,14,2794.4,11177.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,4629.240000000001,6548.36,8
2009-02-20,2009-02-27,306,1203,19063,200902204CS740,324.69,980.0,7,480.2,6379.8,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2272.83,4106.97,7
2009-01-08,2009-01-14,307,1203,19112,200901084CS679,324.69,980.0,7,1029.0,5831.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2272.83,3558.17,6
2008-11-02,2008-11-09,199,1202,18883,200811024CS788,330.66,998.0,7,1397.2,5588.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2314.6200000000003,3274.18,7
2009-07-11,2009-07-19,199,1203,18964,200907114CS875,324.69,980.0,7,686.0,6174.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2272.83,3901.17,8
2008-11-03,2008-11-10,199,1202,18883,200811034CS788,330.66,998.0,9,1796.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2975.94,4209.66,7
2008-12-21,2009-01-03,199,1202,18899,200812214CS807,330.66,998.0,9,1796.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2975.94,4209.66,13
2009-11-04,2009-11-09,199,1203,19011,200911044CS926,324.69,980.0,9,1764.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2922.21,4133.79,5
2009-11-28,2009-12-04,199,1202,19022,200911284CS937,330.66,998.0,9,1796.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2975.94,4209.66,6
2009-12-15,2009-12-28,199,1203,19029,200912154CS945,324.69,980.0,9,1764.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2922.21,4133.79,13
2009-12-26,2010-01-03,199,1203,19034,200912264CS950,324.69,980.0,9,1764.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2922.21,4133.79,8
2008-11-10,2008-11-22,307,1203,19108,200811104CS648,324.69,980.0,9,1323.0,7497.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2922.21,4574.79,12
2008-11-28,2008-12-11,307,1202,19109,200811284CS655,330.66,998.0,9,1347.3,7634.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2975.94,4658.76,13
2008-12-08,2008-12-12,307,1202,19110,200812084CS656,330.66,998.0,9,1347.3,7634.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2975.94,4658.76,4
2009-12-28,2010-01-06,307,1203,19145,200912284CS735,324.69,980.0,9,1323.0,7497.0,Fabrikam Trendsetter 2/3'' 17mm X100 Grey,"Fabrikam, Inc.",Fabrikam,Regular,Grey,2922.21,4574.79,9
2008-04-25,2008-04-30,306,1178,19051,200804254CS567,330.66,998.0,23,1606.78,21347.22,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,7605.18,13742.04,5
2008-08-23,2008-08-31,199,1178,18864,200808234CS677,330.66,998.0,13,1297.4,11676.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,4298.58,7378.02,8
2008-09-30,2008-10-11,306,1178,19057,200809304CS636,330.66,998.0,21,2095.8,18862.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,6943.860000000001,11918.34,11
2008-11-22,2008-12-05,199,1178,18889,200811224CS796,330.66,998.0,18,3592.8,14371.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,5951.88,8419.32,13
2009-01-11,2009-01-18,307,1178,19113,200901114CS680,330.66,998.0,13,1946.1,11027.9,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,4298.58,6729.32,7
2009-02-13,2009-02-19,306,1178,19062,200902134CS737,330.66,998.0,22,1536.92,20419.08,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,7274.52,13144.560000000001,6
2009-11-10,2009-11-18,199,1178,19014,200911104CS929,330.66,998.0,20,3992.0,15968.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,6613.200000000001,9354.8,8
2009-12-06,2009-12-15,199,1178,19025,200912064CS940,330.66,998.0,22,4391.2,17564.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,7274.52,10290.279999999999,9
2008-01-31,2008-02-11,306,1178,19047,200801314CS529,330.66,998.0,12,2395.2,9580.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3967.92,5612.879999999999,11
2008-03-11,2008-03-24,306,1178,19049,200803114CS555,330.66,998.0,12,838.32,11137.68,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3967.92,7169.76,13
2008-06-07,2008-06-11,307,1178,19100,200806074CS596,330.66,998.0,12,1197.6,10778.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3967.92,6810.48,4
2009-01-26,2009-02-08,199,1178,18909,200901264CS817,330.66,998.0,12,598.8,11377.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3967.92,7409.280000000001,13
2009-03-30,2009-04-12,307,1178,19119,200903304CS709,330.66,998.0,12,2395.2,9580.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3967.92,5612.879999999999,13
2009-06-26,2009-07-07,307,1178,19127,200906264CS717,330.66,998.0,12,1197.6,10778.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3967.92,6810.48,11
2009-01-17,2009-01-22,306,1178,19061,200901174CS736,330.66,998.0,15,2994.0,11976.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,4959.900000000001,7016.099999999999,5
2008-02-05,2008-02-18,199,1178,18819,200802054CS570,330.66,998.0,11,548.9,10429.1,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3637.26,6791.84,13
2008-09-13,2008-09-24,306,1178,19057,200809134CS636,330.66,998.0,11,1097.8,9880.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3637.26,6242.9400000000005,11
2009-02-26,2009-03-09,307,1178,19117,200902264CS706,330.66,998.0,10,1996.0,7984.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3306.6000000000004,4677.4,11
2009-04-15,2009-04-19,307,1178,19120,200904154CS710,330.66,998.0,10,1996.0,7984.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,3306.6000000000004,4677.4,4
2008-04-27,2008-05-02,306,1178,19051,200804274CS567,330.66,998.0,14,978.04,12993.96,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,4629.240000000001,8364.719999999998,5
2009-01-30,2009-02-08,307,1178,19115,200901304CS697,330.66,998.0,14,2095.8,11876.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,4629.240000000001,7246.96,9
2008-12-15,2008-12-19,306,1178,19060,200812154CS676,330.66,998.0,9,1796.4,7185.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2975.94,4209.66,4
2008-12-18,2008-12-23,307,1178,19111,200812184CS669,330.66,998.0,9,1347.3,7634.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2975.94,4658.76,5
2009-11-01,2009-11-14,307,1178,19139,200911014CS729,330.66,998.0,9,1347.3,7634.7,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2975.94,4658.76,13
2008-12-25,2008-12-30,307,1178,19111,200812254CS669,330.66,998.0,7,1047.9,5938.1,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2314.6200000000003,3623.48,5
2009-11-09,2009-11-13,307,1178,19140,200911094CS730,330.66,998.0,7,1047.9,5938.1,Fabrikam Trendsetter 1/3'' 8.5mm X200 White,"Fabrikam, Inc.",Fabrikam,Regular,White,2314.6200000000003,3623.48,4
2009-01-01,2009-01-05,306,1226,19060,200901014CS676,330.99,999.0,9,1798.2,7192.8,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2978.91,4213.89,4
2009-10-21,2009-10-30,306,1155,19075,200910214CS765,324.69,980.0,9,1764.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2922.21,4133.79,9
2009-12-15,2009-12-27,306,366,19078,200912153CS780,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2320.3800000000006,12
2008-11-09,2008-11-18,199,1155,18885,200811094CS790,324.69,980.0,9,1764.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2922.21,4133.79,9
2008-11-24,2008-11-28,199,1155,18890,200811244CS797,324.69,980.0,9,1764.0,7056.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2922.21,4133.79,4
2009-11-14,2009-11-23,199,366,19015,200911143CS930,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2320.3800000000006,9
2009-11-28,2009-12-03,199,366,19021,200911283CS936,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2320.3800000000006,5
2009-12-14,2009-12-27,199,366,19029,200912143CS945,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2320.3800000000006,13
2009-12-17,2009-12-22,199,366,19031,200912173CS947,348.58,758.0,9,1364.4,5457.6,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2320.3800000000006,5
2008-11-30,2008-12-04,307,366,19110,200811303CS656,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2661.48,4
2008-12-01,2008-12-05,307,1155,19110,200812014CS656,324.69,980.0,9,1323.0,7497.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2922.21,4574.79,4
2008-12-06,2008-12-10,307,1155,19110,200812064CS656,324.69,980.0,9,1323.0,7497.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2922.21,4574.79,4
2008-12-23,2008-12-28,307,366,19111,200812233CS669,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2661.48,5
2008-12-31,2009-01-06,307,1226,19112,200812314CS679,330.99,999.0,9,1348.65,7642.35,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2978.91,4663.4400000000005,6
2009-01-29,2009-02-07,307,1155,19115,200901294CS697,324.69,980.0,9,1323.0,7497.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2922.21,4574.79,9
2009-11-10,2009-11-14,307,366,19140,200911103CS730,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2661.48,4
2009-11-15,2009-11-19,307,366,19140,200911153CS730,348.58,758.0,9,1023.3,5798.7,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3137.22,2661.48,4
2009-11-16,2009-11-20,307,1226,19140,200911164CS730,330.99,999.0,9,1348.65,7642.35,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2978.91,4663.4400000000005,4
2009-12-28,2010-01-06,307,1226,19145,200912284CS735,330.99,999.0,9,1348.65,7642.35,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,2978.91,4663.4400000000005,9
2009-08-09,2009-08-20,199,366,18977,200908093CS889,348.58,758.0,14,1061.2,9550.8,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,4880.12,4670.679999999999,11
2009-02-02,2009-02-08,306,1155,19062,200902024CS737,324.69,980.0,14,960.4,12759.6,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4545.66,8213.94,6
2009-02-06,2009-02-12,306,1155,19062,200902064CS737,324.69,980.0,14,960.4,12759.6,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4545.66,8213.94,6
2009-07-11,2009-07-19,199,1155,18964,200907114CS875,324.69,980.0,14,1372.0,12348.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4545.66,7802.34,8
2008-07-22,2008-08-01,199,1155,18856,200807224CS645,324.69,980.0,16,1568.0,14112.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5195.04,8916.96,10
2008-11-08,2008-11-20,307,1226,19108,200811084CS648,330.99,999.0,16,2397.6,13586.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5295.84,8290.56,12
2008-12-23,2008-12-28,307,1155,19111,200812234CS669,324.69,980.0,16,2352.0,13328.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5195.04,8132.96,5
2009-08-24,2009-08-31,199,1226,18983,200908244CS896,330.99,999.0,16,1598.4,14385.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5295.84,9089.76,7
2009-08-24,2009-08-31,199,1155,18983,200908244CS896,324.69,980.0,16,1568.0,14112.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5195.04,8916.96,7
2009-08-27,2009-09-04,199,1155,18984,200908274CS897,324.69,980.0,16,1568.0,14112.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5195.04,8916.96,8
2009-11-05,2009-11-18,307,1155,19139,200911054CS729,324.69,980.0,16,2352.0,13328.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5195.04,8132.96,13
2009-11-05,2009-11-18,307,1226,19139,200911054CS729,330.99,999.0,16,2397.6,13586.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5295.84,8290.56,13
2008-06-22,2008-06-26,307,366,19100,200806223CS596,348.58,758.0,16,1212.8,10915.2,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5577.28,5337.920000000001,4
2008-12-22,2009-01-04,199,366,18899,200812223CS807,348.58,758.0,16,2425.6,9702.4,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5577.28,4125.12,13
2009-02-23,2009-03-06,307,366,19117,200902233CS706,348.58,758.0,16,2425.6,9702.4,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5577.28,4125.12,11
2009-06-11,2009-06-21,307,366,19126,200906113CS716,348.58,758.0,16,1212.8,10915.2,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5577.28,5337.920000000001,10
2008-02-04,2008-02-17,199,1226,18819,200802044CS570,330.99,999.0,11,549.45,10439.55,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3640.8900000000003,6798.659999999999,13
2008-02-06,2008-02-19,199,1226,18819,200802064CS570,330.99,999.0,11,549.45,10439.55,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3640.8900000000003,6798.659999999999,13
2008-02-09,2008-02-17,307,1226,19094,200802094CS549,330.99,999.0,11,2197.8,8791.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3640.8900000000003,5150.31,8
2008-02-16,2008-02-24,307,1155,19094,200802164CS549,324.69,980.0,11,2156.0,8624.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3571.59,5052.41,8
2008-03-11,2008-03-20,199,366,18825,200803113CS580,348.58,758.0,11,416.9,7921.1,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3834.3799999999997,4086.7200000000007,9
2008-09-21,2008-10-02,306,1226,19057,200809214CS636,330.99,999.0,11,1098.9,9890.1,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3640.8900000000003,6249.21,11
2009-02-06,2009-02-12,199,366,18912,200902063CS820,348.58,758.0,11,416.9,7921.1,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3834.3799999999997,4086.7200000000007,6
2009-02-07,2009-02-13,199,366,18912,200902073CS820,348.58,758.0,11,416.9,7921.1,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,3834.3799999999997,4086.7200000000007,6
2009-03-03,2009-03-14,307,1226,19117,200903034CS706,330.99,999.0,11,2197.8,8791.2,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3640.8900000000003,5150.31,11
2009-10-30,2009-11-09,306,1155,19076,200910304CS767,324.69,980.0,11,2156.0,8624.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3571.59,5052.41,10
2008-10-03,2008-10-14,306,366,19057,200810033CS636,348.58,758.0,15,2274.0,9096.0,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5228.7,3867.3,11
2009-11-07,2009-11-13,199,1226,19012,200911074CS927,330.99,999.0,15,2997.0,11988.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4964.85,7023.15,6
2009-12-01,2009-12-08,199,1155,19023,200912014CS938,324.69,980.0,15,2940.0,11760.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4870.35,6889.65,7
2009-12-16,2009-12-20,199,1226,19030,200912164CS946,330.99,999.0,15,2997.0,11988.0,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4964.85,7023.15,4
2008-06-06,2008-06-10,307,1226,19100,200806064CS596,330.99,999.0,15,1498.5,13486.5,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4964.85,8521.65,4
2008-12-06,2008-12-10,307,366,19110,200812063CS656,348.58,758.0,15,1705.5,9664.5,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5228.7,4435.8,4
2009-04-16,2009-04-20,307,1155,19120,200904164CS710,324.69,980.0,15,2940.0,11760.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4870.35,6889.65,4
2009-06-01,2009-06-10,307,1226,19125,200906014CS715,330.99,999.0,15,1498.5,13486.5,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4964.85,8521.65,9
2008-01-02,2008-01-12,306,1226,19046,200801024CS525,330.99,999.0,12,2397.6,9590.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3971.88,5618.5199999999995,10
2008-03-21,2008-04-03,306,1155,19049,200803214CS555,324.69,980.0,12,823.2,10936.8,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,3896.2799999999997,7040.5199999999995,13
2009-11-07,2009-11-17,306,366,19076,200911073CS767,348.58,758.0,12,1819.2,7276.8,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,4182.96,3093.84,10
2009-12-19,2009-12-31,306,366,19078,200912193CS780,348.58,758.0,12,1819.2,7276.8,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,4182.96,3093.84,12
2009-07-19,2009-07-30,199,366,18967,200907193CS878,348.58,758.0,12,909.6,8186.4,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,4182.96,4003.4399999999996,11
2008-12-12,2008-12-16,306,1226,19060,200812124CS676,330.99,999.0,13,2597.4,10389.6,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4302.87,6086.7300000000005,4
2009-02-02,2009-02-08,306,1226,19062,200902024CS737,330.99,999.0,13,909.09,12077.91,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4302.87,7775.04,6
2009-06-27,2009-07-08,307,1155,19127,200906274CS717,324.69,980.0,13,1274.0,11466.0,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,4220.97,7245.03,11
2008-02-08,2008-02-21,199,366,18819,200802083CS570,348.58,758.0,17,644.3,12241.7,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5925.86,6315.840000000001,13
2009-02-26,2009-03-10,199,366,18918,200902263CS826,348.58,758.0,17,644.3,12241.7,Adventure Works Laptop15.4W M1548 Black,Adventure Works,Adventure Works,Regular,Black,5925.86,6315.840000000001,12
2009-11-26,2009-12-01,199,1226,19021,200911264CS936,330.99,999.0,17,3396.6,13586.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5626.83,7959.57,5
2009-12-14,2009-12-27,199,1226,19029,200912144CS945,330.99,999.0,17,3396.6,13586.4,Fabrikam Trendsetter 1/3'' 8.5mm X200 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,5626.83,7959.57,13
2008-03-03,2008-03-16,306,1155,19049,200803034CS555,324.69,980.0,22,1509.2,20050.8,Fabrikam Trendsetter 2/3'' 17mm X100 Black,"Fabrikam, Inc.",Fabrikam,Regular,Black,7143.18,12907.619999999999,13
